USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
1040.00,1.6258,1.4295,1.2228,1.0786,1.0422,1.1498,1.0264,1.0890,1.3322,1.3079,0.8841,1.0057,1.2592,1.0404,1.0786,0.9796,1.1620,1.0908,1.0786,1.1151
1041.00,1.6374,1.4247,1.2167,1.0838,1.0368,1.1417,1.0088,1.0838,1.3293,1.2996,0.8742,1.0088,1.2543,1.0290,1.0791,0.9665,1.1542,1.0916,1.0791,1.1166
1042.00,1.6312,1.4209,1.2235,1.0874,1.0311,1.1387,1.0183,1.0874,1.3233,1.2927,0.8644,1.0183,1.2620,1.0311,1.0824,0.9592,1.1516,1.0874,1.0824,1.1131
1043.00,1.6412,1.4189,1.2320,1.0868,1.0450,1.1396,1.0318,1.0978,1.3244,1.2869,0.8623,1.0208,1.2605,1.0229,1.0868,0.9547,1.1528,1.0868,1.0757,1.1132
1044.00,1.6366,1.4199,1.2313,1.0824,1.0553,1.1501,1.0282,1.0959,1.3252,1.2990,0.8667,1.0147,1.2719,1.0291,1.0950,0.9614,1.1636,1.0959,1.0824,1.1094
1045.00,1.6403,1.4301,1.2449,1.0917,1.0638,1.1613,1.0360,1.1056,1.3326,1.3187,0.8870,1.0221,1.2866,1.0541,1.0917,0.9803,1.1794,1.1098,1.0917,1.1195
1046.00,1.6381,1.4445,1.2441,1.0943,1.0657,1.1659,1.0371,1.1010,1.3519,1.3300,0.8940,1.0228,1.2870,1.0581,1.0943,0.9874,1.1869,1.1229,1.0943,1.1305
1047.00,1.6484,1.4418,1.2352,1.0989,1.0582,1.1615,1.0287,1.1102,1.3645,1.3238,0.8811,1.0364,1.2795,1.0547,1.0989,0.9844,1.1875,1.1060,1.0989,1.1432
1048.00,1.6390,1.4266,1.2292,1.0927,1.0471,1.1534,1.0319,1.1078,1.3507,1.3052,0.8651,1.0169,1.2747,1.0471,1.0927,0.9713,1.1686,1.0927,1.0927,1.1231
1049.00,1.6432,1.4404,1.2567,1.1007,1.0695,1.1544,1.0417,1.1197,1.3503,1.3156,0.8701,1.0261,1.2913,1.0417,1.1163,0.9672,1.1821,1.1041,1.1007,1.1440
1050.00,1.6461,1.4375,1.2609,1.1003,1.0682,1.1806,1.0522,1.1252,1.3572,1.3163,0.8829,1.0289,1.3017,1.0522,1.1164,0.9880,1.1894,1.1164,1.0931,1.1325
