USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
1040.00,6.0219,4.3529,4.4709,4.1948,6.1210,4.3493,5.1865,4.4830,4.5699,4.5542,4.3511,4.7992,3.7205,5.6833,4.2416,3.4026,6.0341,4.1200,4.3371,5.2595
1041.00,6.0211,4.3664,4.4665,4.2037,6.1289,4.3509,5.1922,4.4790,4.5839,4.5463,4.3539,4.7996,3.7300,5.6880,4.2413,3.3874,6.0288,4.1209,4.3336,5.2626
1042.00,6.0144,4.3576,4.4524,4.1908,6.1170,4.3497,5.1885,4.4808,4.5806,4.5343,4.3447,4.7858,3.7291,5.6809,4.2293,3.3777,6.0144,4.1139,4.3241,5.2526
1043.00,6.0279,4.3603,4.4637,4.1886,6.1335,4.3581,5.2052,4.4923,4.5847,4.5430,4.3581,4.7848,3.7355,5.6846,4.2393,3.3902,6.0279,4.1094,4.3317,5.2601
1044.00,6.0309,4.3537,4.4755,4.1912,6.1257,4.3672,5.2049,4.4891,4.5839,4.5442,4.3546,4.7870,3.7317,5.6798,4.2463,3.3941,6.0183,4.1109,4.3401,5.2600
1045.00,6.0432,4.3612,4.4823,4.1941,6.1407,4.3709,5.2022,4.4962,4.5895,4.5659,4.3709,4.8026,3.7346,5.7035,4.2553,3.4004,6.0474,4.1245,4.3472,5.2718
1046.00,6.0421,4.3687,4.4832,4.2046,6.1347,4.3687,5.2054,4.4975,4.5910,4.5691,4.3687,4.8123,3.7400,5.7130,4.2475,3.4041,6.0489,4.1330,4.3544,5.2846
1047.00,6.0553,4.3774,4.4842,4.2151,6.1439,4.3774,5.2220,4.5102,4.6023,4.5728,4.3774,4.8124,3.7542,5.7272,4.2594,3.4036,6.0553,4.1526,4.3627,5.2993
1048.00,6.0399,4.3555,4.4768,4.2037,6.1460,4.3706,5.2053,4.4921,4.5982,4.5527,4.3706,4.7955,3.7484,5.7061,4.2492,3.3842,6.0399,4.1279,4.3253,5.2661
1049.00,6.0563,4.3593,4.4755,4.2189,6.1585,4.3784,5.2295,4.5153,4.6089,4.5500,4.3784,4.7961,3.7544,5.6975,4.2536,3.4025,6.0372,4.1288,4.3593,5.2763
1050.00,6.0738,4.3547,4.4919,4.2102,6.1541,4.3868,5.2303,4.5152,4.6116,4.5634,4.3941,4.8042,3.7447,5.7119,4.2657,3.4149,6.0490,4.1300,4.3620,5.2858
